id_films,names_films,types_film,rating_films,years_films,links_films
2287,Расправа ,ужасы,0,2022 ,https://baskino.org/films/19878-rasprava.html
2288,Все Господня рать ,"драма, комедия, криминал",0,2022 ,https://baskino.org/films/19877-vse-gospodnja-rat.html
2289,Меченые ,"детектив, криминал",0,2022 ,https://baskino.org/films/19876-mechenye.html
2290,Мадаппули Единая ,драма,0,2022 ,https://baskino.org/films/19874-madappuli-edinaja.html
2291,"Смотри, как они бегут ","детектив, комедия",90,2022 ,https://baskino.org/films/19266-smotri-kak-oni-begut.html
2292,"Муж, жена и их любовница ",триллер,0,2022 ,https://baskino.org/films/19872-muzh-zhena-i-ih-ljubovnica.html
2293,Вооруженное ограбление ,боевик,100,2022 ,https://baskino.org/films/19871-vooruzhennoe-ograblenie.html
2294,Истины ,криминал,0,2022 ,https://baskino.org/films/19870-istiny.html
2295,"2025: Кровавый, белый и синий ",комедия,0,2022 ,https://baskino.org/films/19868-2025-krovavyj-belyj-i-sinij.html
2296,Глаз смерти ,"триллер, ужасы",0,2022 ,https://baskino.org/films/19862-glaz-smerti.html
2297,Экзорцизм моей лучшей подруги ,"драма, комедия, ужасы",0,2022 ,https://baskino.org/films/19861-jekzorcizm-moej-luchshej-podrugi.html
2298,Зона карантина ,детектив,0,2022 ,https://baskino.org/films/19858-zona-karantina.html
2299,Восставший из ада ,ужасы,10,2022 ,https://baskino.org/films/19857-vosstavshij-iz-ada.html
2300,Резонатор 3: Проклятье Воскресителя ,"ужасы, фантастика",0,2022 ,https://baskino.org/films/19856-rezonator-3-prokljate-voskresitelja.html
2301,Лу ,"боевик, детектив, драма, криминал, триллер",0,2022 ,https://baskino.org/films/19854-lu.html
2302,Потустороннее ,"детектив, триллер, ужасы",0,2022 ,https://baskino.org/films/19853-potustoronnee.html
2303,Кто я есть ,драма,40,2022 ,https://baskino.org/films/19851-kto-ja-est.html
2304,14 любовных писем ,мелодрама,0,2022 ,https://baskino.org/films/19848-14-ljubovnyh-pisem.html
2305,Супер грузчики ,комедия,0,2022 ,https://baskino.org/films/19840-super-gruzchiki.html
2306,Исчезновение Кари Фарвер ,"драма, триллер",0,2022 ,https://baskino.org/films/19836-ischeznovenie-kari-farver.html
2307,Лигр ,"боевик, драма, мелодрама, спорт",0,2022 ,https://baskino.org/films/19834-ligr.html
2308,З/Л/О 99 ,ужасы,10,2022 ,https://baskino.org/films/19832-z-l-o-99.html
2309,Джиперс Криперс: Возрожденный ,ужасы,30,2021 ,https://baskino.org/films/19398-dzhipers-kripers-vozrozhdennyj.html
2310,Илюха ,"драма, короткометражка",0,2022 ,https://baskino.org/films/19831-iljuha.html
2311,Фильм ,ужасы,0,2022 ,https://baskino.org/films/19818-film.html
2312,Салли Флос: Цифровой детектив ,детектив,0,2022 ,https://baskino.org/films/19817-salli-flos-cifrovoj-detektiv.html
2313,"Прощай, Лакан ",история,0,2022 ,https://baskino.org/films/19811-proschaj-lakan.html
2314,Планы на вечность ,мелодрама,0,2022 ,https://baskino.org/films/19809-plany-na-vechnost.html
2315,Кобра ,"боевик, криминал, триллер",0,2022 ,https://baskino.org/films/19803-kobra.html
2316,Герой однажды ,драма,0,2022 ,https://baskino.org/films/19802-geroj-odnazhdy.html
2317,Афера с кредитом ГЧП ,комедия,0,2022 ,https://baskino.org/films/19789-afera-s-kreditom-gchp.html
2318,Написанные кровью ,ужасы,0,2022 ,https://baskino.org/films/19784-napisannye-krovju.html
2319,Текила Санрайз ,"драма, короткометражка",0,2022 ,https://baskino.org/films/19782-tekila-sanrajz.html
2320,Неугодные ,ужасы,0,2022 ,https://baskino.org/films/19780-neugodnye.html
2321,МК-Ультра ,триллер,0,2022 ,https://baskino.org/films/19778-mk-ultra.html
2322,Южный парк: Концерт в Ред-Рокс ,"комедия, музыка",0,2022 ,https://baskino.org/films/19777-juzhnyj-park-koncert-v-red-roks.html
2323,Проект Легион ,ужасы,0,2022 ,https://baskino.org/films/19772-proekt-legion.html
2324,"Город, полный призраков ",ужасы,0,2022 ,https://baskino.org/films/19770-gorod-polnyj-prizrakov.html
2325,Компас мертвеца ,"приключения, семейный",60,2022 ,https://baskino.org/films/19768-kompas-mertveca.html
2326,Царь и Бог. Фильм ,"детектив, комедия, криминал",0,2018 ,https://baskino.org/films/19760-car-i-bog-film.html
2327,Портфолио ,ужасы,0,2018 ,https://baskino.org/films/19757-portfolio.html
2328,Джимми ,драма,0,2018 ,https://baskino.org/films/19756-dzhimmi.html
2329,От семьи не убежишь ,комедия,0,2018 ,https://baskino.org/films/19751-ot-semi-ne-ubezhish.html
2330,Если Бил-стрит могла бы заговорить ,"драма, мелодрама",0,2018 ,https://baskino.org/films/19749-esli-bil-strit-mogla-by-zagovorit.html
2331,Дорогая Лея ,"драма, комедия, мелодрама",0,2021 ,https://baskino.org/films/14414-dorogaja-leja.html
2332,Призрачные убийцы против Кровавой Мэри ,"комедия, ужасы",0,2018 ,https://baskino.org/films/19745-prizrachnye-ubijcy-protiv-krovavoj-mjeri.html
2333,Под Запретом ,драма,0,2018 ,https://baskino.org/films/19744-pod-zapretom.html
2334,Король вне закона ,"биография, военный, драма, история",50,2018 ,https://baskino.org/films/19741-korol-vne-zakona.html
2335,Парадокс Кловерфилда ,"боевик, триллер, ужасы, фантастика",0,2018 ,https://baskino.org/films/19740-paradoks-kloverfilda.html
2336,Злой доктор ,триллер,0,2018 ,https://baskino.org/films/19738-zloj-doktor.html
2337,Война Анны ,"военный, драма",0,2018 ,https://baskino.org/films/19732-vojna-anny.html
2338,Оцепеневшие от страха ,ужасы,0,2018 ,https://baskino.org/films/19730-ocepenevshie-ot-straha.html
2339,Приключения Аладдина ,"комедия, фэнтези",40,2018 ,https://baskino.org/films/19729-prikljuchenija-aladdina.html
2340, Страна солнца ,"военный, драма, мелодрама",0,2020 ,https://baskino.org/films/1105-strana-solnca.html
2341,Девочки делают это 2 ,"комедия, мелодрама",0,2018 ,https://baskino.org/films/19711-devochki-delajut-jeto-2.html
2342,Когда ты перестанешь любить меня ,"детектив, драма, криминал, триллер",0,2018 ,https://baskino.org/films/19706-kogda-ty-perestanesh-ljubit-menja.html
2343,Траффик ,триллер,0,2018 ,https://baskino.org/films/19704-traffik.html
2344,Ложные признания ,документальный,0,2018 ,https://baskino.org/films/19694-lozhnye-priznanija.html
2345,Маленькие гиганты ,драма,0,2018 ,https://baskino.org/films/19692-malenkie-giganty.html
2346,Тайный дневник Симона Петлюры ,"биография, драма, история",0,2018 ,https://baskino.org/films/19691-tajnyj-dnevnik-simona-petljury.html
2347,Готовы на всё. Экстерминатор ,"комедия, музыка",0,2018 ,https://baskino.org/films/19690-gotovy-na-vse-jeksterminator.html
2348,Рекки ,драма,0,2018 ,https://baskino.org/films/19689-rekki.html
2349,Снегурочка ,"детский, комедия, приключения",0,2018 ,https://baskino.org/films/19688-snegurochka.html
2350,Свадьба лучшей подруги ,комедия,0,2018 ,https://baskino.org/films/19687-svadba-luchshej-podrugi.html
2351,За бортом ,комедия,0,2018 ,https://baskino.org/films/19686-za-bortom.html
2352,Маленькая ведьма ,"драма, комедия, семейный, фэнтези",0,2018 ,https://baskino.org/films/19685-malenkaja-vedma.html
2353,Проект «Гутенберг» ,"боевик, детектив, криминал",0,2018 ,https://baskino.org/films/19684-proekt-gutenberg.html
2354,Малый припадок ,драма,0,2018 ,https://baskino.org/films/19683-malyj-pripadok.html
2355,Лебединое озеро ,"драма, комедия",0,2022 ,https://baskino.org/films/19343-lebedinoe-ozero.html
2356,Социопаты ,триллер,0,2018 ,https://baskino.org/films/19680-sociopaty.html
2357,Агент 044: Операция Гегард ,"комедия, криминал",0,2018 ,https://baskino.org/films/19677-agent-044-operacija-gegard.html
2358,Соул Гайз ,мюзикл,0,2018 ,https://baskino.org/films/19672-soul-gajz.html
2359,Психиатрическая больница Конджиам ,ужасы,0,2018 ,https://baskino.org/films/19666-psihiatricheskaja-bolnica-kondzhiam.html
2360,Когда Икар упал ,драма,0,2018 ,https://baskino.org/films/19643-kogda-ikar-upal.html
2361,Правила бойни ,"комедия, ужасы",0,2018 ,https://baskino.org/films/19641-pravila-bojni.html
2362,Ночь любви ,"драма, комедия, мелодрама, музыка",0,2018 ,https://baskino.org/films/19636-noch-ljubvi.html
2363,Лейтенант Джанглс ,"боевик, комедия, криминал",0,2018 ,https://baskino.org/films/19635-lejtenant-dzhangls.html
2364,Крылья урагана ,"боевик, военный, драма",0,2018 ,https://baskino.org/films/19634-krylja-uragana.html
2365,Ведьма ,"боевик, триллер, фантастика",0,2018 ,https://baskino.org/films/19633-vedma.html
2366,Загадки Маунт Хайдэвей: Бывшие и неприятности ,"детектив, драма, криминал, мелодрама",0,2018 ,https://baskino.org/films/19632-zagadki-maunt-hajdjevej-byvshie-i-neprijatnosti.html
2367,"Камень, ножницы, бумага ",драма,0,2019 ,https://baskino.org/films/13933-kamen-nozhnicy-bumaga.html
2368,Первая любовь ,мелодрама,0,2018 ,https://baskino.org/films/19630-pervaja-ljubov.html
2369,Профессионал ,"криминал, мелодрама, триллер",0,2018 ,https://baskino.org/films/19629-professional.html
2370,Неизвестный мастер ,драма,0,2018 ,https://baskino.org/films/19623-neizvestnyj-master.html
2371,Эскортницы ,драма,40,2021,https://baskino.org/films/15974-jeskortnicy-v4.html
2372,Книжная неделя ,комедия,0,2018 ,https://baskino.org/films/19622-knizhnaja-nedelja.html
2373,Странствующая девочка ,драма,0,2018 ,https://baskino.org/films/19621-stranstvujuschaja-devochka.html
2374,Федра ,"драма, триллер, ужасы",0,2018 ,https://baskino.org/films/19620-fedra.html
2375,Хищник ,"боевик, приключения, триллер, ужасы, фантастика",70,2018 ,https://baskino.org/films/19618-hischnik.html
2376,Месть Лиззи Борден ,"биография, детектив, драма, криминал, триллер",0,2018 ,https://baskino.org/films/19617-mest-lizzi-borden.html
2377,"Для тех, кто не читает меня ",драма,0,2018 ,https://baskino.org/films/19613-dlja-teh-kto-ne-chitaet-menja.html
2378,Мы всегда жили в замке ,"детектив, драма, триллер",0,2018 ,https://baskino.org/films/19611-my-vsegda-zhili-v-zamke.html
2379,Ашрам ,"мелодрама, фэнтези",0,2018 ,https://baskino.org/films/19605-ashram.html
2380,Спрячь бабушку в холодильнике ,комедия,0,2018 ,https://baskino.org/films/19598-sprjach-babushku-v-holodilnike.html
2381,Воспитание ,драма,0,2018 ,https://baskino.org/films/19592-vospitanie.html
2382,Эфир ,"военный, драма, история, триллер",0,2018 ,https://baskino.org/films/19590-jefir.html
2383,В дальних краях ,"драма, триллер",0,2018 ,https://baskino.org/films/19589-v-dalnih-krajah.html
2384,Кин ,"боевик, драма, криминал, фантастика",0,2018 ,https://baskino.org/films/19579-kin.html
2385,Средь горных скал ,триллер,0,2018 ,https://baskino.org/films/19578-sred-gornyh-skal.html
2386,Бешеный пес Лабин ,драма,0,2018 ,https://baskino.org/films/19577-beshenyj-pes-labin.html
2387,Проклятие монахини ,"детектив, триллер, ужасы",0,2018 ,https://baskino.org/films/19573-prokljatie-monahini.html
2388,Приговорённая к смерти ,триллер,0,2018 ,https://baskino.org/films/19571-prigovorennaja-k-smerti.html
2389,Нежность по-американски ,"боевик, драма, мелодрама",0,2018 ,https://baskino.org/films/19570-nezhnost-po-amerikanski.html
2390,Обольщение плоти ,драма,0,2018 ,https://baskino.org/films/19569-obolschenie-ploti.html
2391,Клоуны и грабители ,"драма, комедия, криминал, приключения",0,2018 ,https://baskino.org/films/19565-klouny-i-grabiteli.html
2392,Помешанный на времени ,"драма, комедия, мелодрама, фантастика",0,2018 ,https://baskino.org/films/19563-pomeshannyj-na-vremeni.html
2393,Мистер 365 ,мелодрама,20,2018 ,https://baskino.org/films/19561-mister-365.html
2394,Агасфер ,драма,0,2018 ,https://baskino.org/films/19560-agasfer.html
2395,Змея 2 ,"детектив, мелодрама, фэнтези",0,2018 ,https://baskino.org/films/19559-zmeja-2.html
2396,"Жги, Зибо Ньютон! ",драма,0,2018 ,https://baskino.org/films/19558-zhgi-zibo-njuton.html
2397,Дева ,драма,0,2018 ,https://baskino.org/films/19553-deva.html
2398,Вира Бхога - Ангел Смерти ,"криминал, триллер",0,2018 ,https://baskino.org/films/19549-vira-bhoga-angel-smerti.html
2399,Слишком поздно умирать молодым ,драма,0,2018 ,https://baskino.org/films/19548-slishkom-pozdno-umirat-molodym.html
2400,Сирано. Успеть до премьеры ,"драма, история, комедия, мелодрама",0,2018 ,https://baskino.org/films/19545-sirano-uspet-do-premery.html
2401,Близкие незнакомцы ,"драма, комедия",0,2018 ,https://baskino.org/films/19543-blizkie-neznakomcy.html
2402,Кровавая татуировка ,драма,0,2018 ,https://baskino.org/films/19540-krovavaja-tatuirovka.html
2403,Тайна дома с часами ,"детектив, комедия, семейный, фантастика, фэнтези",0,2018 ,https://baskino.org/films/19537-tajna-doma-s-chasami.html
2404,Статья на двоих ,"комедия, криминал",40,2018 ,https://baskino.org/films/19531-statja-na-dvoih.html
2405,До чего доводит любовь ,"криминал, мелодрама, триллер",0,2018 ,https://baskino.org/films/19530-do-chego-dovodit-ljubov.html
2406,Война приложений ,мелодрама,0,2018 ,https://baskino.org/films/19528-vojna-prilozhenij.html
2407,Погружение Артура Брекстона ,драма,0,2019 ,https://baskino.org/films/19523-pogruzhenie-artura-brekstona.html
2408,Друзья 2 ,мелодрама,0,2019 ,https://baskino.org/films/19518-druzja-2.html
2409,Исправить себя ,комедия,0,2019 ,https://baskino.org/films/19512-ispravit-sebja.html
2410,Год среди французов ,комедия,0,2019 ,https://baskino.org/films/19511-god-sredi-francuzov.html
2411,Обмен ,драма,0,2020 ,https://baskino.org/films/19504-obmen.html
2412,Тетралогия &quot;Кластер-Б&quot; ,"драма, комедия",0,2020 ,https://baskino.org/films/19502-tetralogija-ampquotklaster-bampquot.html
2413,Лори ,мелодрама,0,2020 ,https://baskino.org/films/19501-lori.html
2414,Суррогатная мать ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/19500-surrogatnaja-mat.html
2415,Параноидальные плёнки 9: DVD ,ужасы,0,2020 ,https://baskino.org/films/19499-paranoidalnye-plenki-9-dvd.html
2416,Особый лагерь: Революция инвалидности ,"документальный, история",0,2020 ,https://baskino.org/films/19497-osobyj-lager-revoljucija-invalidnosti.html
2417,Инспектор Айк ,комедия,0,2020 ,https://baskino.org/films/19496-inspektor-ajk.html
2418,Раскат грома ,комедия,0,2020 ,https://baskino.org/films/19492-raskat-groma.html
2419,Парень Стэн ,мелодрама,0,2020 ,https://baskino.org/films/19491-paren-stjen.html
2420,Тень ,"драма, приключения, триллер, ужасы, фантастика",0,2021 ,https://baskino.org/films/19486-ten.html
2421,Родитель ,драма,0,2020 ,https://baskino.org/films/8531-roditel.html
2422,Молох ,ужасы,40,2022 ,https://baskino.org/films/15854-moloh.html
2423,Кто там? ,триллер,0,2022 ,https://baskino.org/films/19336-kto-tam.html
2424,Госпожа закон ,вестерн,0,2021 ,https://baskino.org/films/19458-gospozha-zakon.html
2425,Мой сын ,драма,0,2021 ,https://baskino.org/films/19457-moj-syn.html
2426,Душа зверя ,драма,0,2021 ,https://baskino.org/films/19456-dusha-zverja.html
2427,Мои братья и я ,драма,0,2021 ,https://baskino.org/films/19452-moi-bratja-i-ja.html
2428,Бряцание ключей ,драма,0,2021 ,https://baskino.org/films/19451-brjacanie-kljuchej.html
2429,На данный момент ,комедия,0,2021 ,https://baskino.org/films/19448-na-dannyj-moment.html
2430,Непорочная ,драма,0,2021 ,https://baskino.org/films/19447-neporochnaja.html
2431,А что остаётся? ,драма,0,2021 ,https://baskino.org/films/19445-a-chto-ostaetsja.html
2432,Вспышка гнева ,драма,90,2021 ,https://baskino.org/films/19444-vspyshka-gneva.html
2433,"Мария, радуйся ",драма,0,2021 ,https://baskino.org/films/19441-marija-radujsja.html
2434,"Роли, ты мне вроде как нравишься ","комедия, короткометражка",0,2021 ,https://baskino.org/films/19440-roli-ty-mne-vrode-kak-nravishsja.html
2435,Поместье &quot;Дэд Сайд&quot;: Рецепт от страха ,"короткометражка, ужасы",0,2021 ,https://baskino.org/films/19437-pomeste-quotdjed-sajdquot-recept-ot-straha.html
2436,Инкубационный период ,"драма, триллер",0,2021 ,https://baskino.org/films/19436-inkubacionnyj-period.html
2437,Лео ,драма,0,2021 ,https://baskino.org/films/19435-leo.html
2438,Наши самые счастливые дни ,драма,0,2021 ,https://baskino.org/films/19431-nashi-samye-schastlivye-dni.html
2439,Убийца счастливых часов ,комедия,0,2021 ,https://baskino.org/films/19429-ubijca-schastlivyh-chasov.html
2440,Вернувшаяся ,драма,0,2021 ,https://baskino.org/films/19428-vernuvshajasja.html
2441,Цветок из рая 3 ,семейный,0,2021 ,https://baskino.org/films/19427-cvetok-iz-raja-3.html
2442,Последнее нарушение ,"драма, комедия, короткометражка",0,2021 ,https://baskino.org/films/19424-poslednee-narushenie.html
2443,Три орешка для Золушки ,"семейный, фэнтези",0,2021 ,https://baskino.org/films/8762-tri-oreshka-dlja-zolushki.html
2444,Вампиры-мутанты с планеты Нептун ,ужасы,10,2021 ,https://baskino.org/films/19385-vampiry-mutanty-s-planety-neptun.html
2445,Телекинез ,фантастика,0,2021 ,https://baskino.org/films/19402-telekinez.html
2446,Марадона. Смерть бога ,"биография, документальный",0,2021 ,https://baskino.org/films/19404-maradona-smert-boga.html
2447,Образ победы ,"военный, драма, история",0,2021 ,https://baskino.org/films/19410-obraz-pobedy.html
2448,Когда начинается крик ,"комедия, ужасы",0,2021 ,https://baskino.org/films/19409-kogda-nachinaetsja-krik.html
2449,Проклятие Кровавой Мэри ,ужасы,50,2021 ,https://baskino.org/films/19408-prokljatie-krovavoj-mjeri.html
2450,Ледяной Нептун ,"мюзикл, фантастика",0,2021 ,https://baskino.org/films/19407-ledjanoj-neptun.html
2451,Вернон ,вестерн,0,2021 ,https://baskino.org/films/19403-vernon.html
2452,Недетский дом ,драма,0,2021 ,https://baskino.org/films/19399-nedetskij-dom.html
2453,Мона Лиза и кровавая луна ,"детектив, триллер, фэнтези",0,2021 ,https://baskino.org/films/19395-mona-liza-i-krovavaja-luna.html
2454,Амитивилльское пугало ,ужасы,0,2021 ,https://baskino.org/films/19389-amitivillskoe-pugalo.html
2455,Хейтеры ,комедия,10,2021 ,https://baskino.org/films/19383-hejtery.html
2456,Я - это всего лишь я ,триллер,0,2021 ,https://baskino.org/films/19382-ja-jeto-vsego-lish-ja.html
2457,Шум моторов ,драма,0,2021 ,https://baskino.org/films/19381-shum-motorov.html
2458,Добейся успеха или умри ,"комедия, ужасы, фэнтези",0,2022 ,https://baskino.org/films/19348-dobejsja-uspeha-ili-umri.html
2459,Вихрь ,драма,0,2021 ,https://baskino.org/films/15307-vihr.html
2460,Дурная кровь: Возвращение ,"драма, триллер, ужасы",0,2022 ,https://baskino.org/films/19347-durnaja-krov-vozvraschenie.html
2461,Отведи меня в удивительный мир ,драма,0,2022 ,https://baskino.org/films/19345-otvedi-menja-v-udivitelnyj-mir.html
2462,Снайперы ,"биография, боевик, военный, история",0,2022 ,https://baskino.org/films/10830-snajpery.html
2463,Пустота ,"триллер, ужасы",40,2022 ,https://baskino.org/films/19338-pustota.html
2464,Романтика Йеллоустоуна ,"комедия, мелодрама",0,2022 ,https://baskino.org/films/19337-romantika-jelloustouna.html
2465,Движение. Русский сёрфинг ,"документальный, спорт",0,2022 ,https://baskino.org/films/19322-dvizhenie-russkij-serfing.html
2466,Моя любимая девушка ,мелодрама,0,2022 ,https://baskino.org/films/19321-moja-ljubimaja-devushka.html
2467,Однажды на преступлении ,"военный, комедия, криминал",0,2022 ,https://baskino.org/films/19301-odnazhdy-na-prestuplenii.html
2468,Ещё один ,комедия,0,2022 ,https://baskino.org/films/19300-esche-odin.html
2469,Фальшивое обручение ,"комедия, мелодрама",0,2022 ,https://baskino.org/films/19299-falshivoe-obruchenie.html
2470,Ипохондрик ,ужасы,0,2022 ,https://baskino.org/films/19297-ipohondrik.html
2471,Мёртвая девушка в квартире № 3 ,ужасы,0,2022 ,https://baskino.org/films/19296-mertvaja-devushka-v-kvartire-3.html
2472,Развод. Фильм второй ,комедия,0,2022 ,https://baskino.org/films/19290-razvod-film-vtoroj.html
2473,Брачный договор 2: право на опеку ,комедия,30,2022 ,https://baskino.org/films/19289-brachnyj-dogovor-2-pravo-na-opeku.html
2474,Быстрее пули ,"боевик, комедия, триллер",50,2022 ,https://baskino.org/films/17701-bystree-puli.html
2475, Глаза Тэмми Фэй ,"биография, драма, история",80,2021 ,https://baskino.org/films/6888-glaza-tjemmi-fjej.html
2476,Подарок Вселенной ,короткометражка,0,2022 ,https://baskino.org/films/19280-podarok-vselennoj.html
2477,Ничто ,триллер,0,2022 ,https://baskino.org/films/19277-nichto.html
2478,Злой Демиург ,триллер,0,2022 ,https://baskino.org/films/19276-zloj-demiurg.html
2479,Дом тьмы ,"комедия, ужасы",0,2022 ,https://baskino.org/films/19275-dom-tmy.html
2480,Игра в омара ,"драма, комедия",0,2022 ,https://baskino.org/films/19274-igra-v-omara.html
2481,Деус ,фантастика,30,2022 ,https://baskino.org/films/19273-deus.html
2482,Маха ,"детектив, криминал, триллер",0,2022 ,https://baskino.org/films/19255-maha.html
2483,За бокалом шампанского ,комедия,0,2022 ,https://baskino.org/films/18458-za-bokalom-shampanskogo.html
2484,Призрачный патруль ,"комедия, ужасы",30,2018 ,https://baskino.org/films/19208-prizrachnyj-patrul.html
2485,Плоский мир ,"драма, комедия",0,2018 ,https://baskino.org/films/19211-ploskij-mir.html
2486,"Вы умрете, или мы вернем вам деньги ","боевик, комедия",0,2018 ,https://baskino.org/films/19209-vy-umrete-ili-my-vernem-vam-dengi.html
2487,Мужской взгляд: Мимолетные впечатления ,драма,0,2022 ,https://baskino.org/films/19252-muzhskoj-vzgljad-mimoletnye-vpechatlenija.html
2488, Довод ,"боевик, триллер, фантастика",50,2020 ,https://baskino.org/films/4048-dovod.html
2489,Человек-паук: Нет пути домой ,"боевик, приключения, фантастика, фэнтези",50,2021,https://baskino.org/films/9828-chelovek-pauk-net-puti-domoj-v2.html
2490,Король Ричард ,"биография, драма, спорт",60,2021,https://baskino.org/films/7856-korol-richard-v2.html
2491,Морбиус ,"боевик, триллер, ужасы, фантастика, фэнтези",50,2022,https://baskino.org/films/13196-morbius-hd2.html
2492,Ночная ловушка ,триллер,0,2022 ,https://baskino.org/films/19248-nochnaja-lovushka.html
2493,Март шестьдесят восьмого ,"драма, история",0,2022 ,https://baskino.org/films/19242-mart-shestdesjat-vosmogo.html
2494,Ври по полной ,комедия,0,2022 ,https://baskino.org/films/19240-vri-po-polnoj.html
2495,Кольцо для принцессы 3: Красота из пепла ,мелодрама,0,2022 ,https://baskino.org/films/19233-kolco-dlja-princessy-3-krasota-iz-pepla.html
2496,Безвыходная ситуация ,"боевик, криминал, триллер",0,2022 ,https://baskino.org/films/19232-bezvyhodnaja-situacija.html
2497,Цифровые желания ,триллер,0,2022 ,https://baskino.org/films/19221-cifrovye-zhelanija.html
2498,Последний день моей жизни ,драма,0,2022 ,https://baskino.org/films/19219-poslednij-den-moej-zhizni.html
2499,Неубиваемый ,боевик,50,2022 ,https://baskino.org/films/19215-neubivaemyj.html
2500,Штурм ,драма,0,2022 ,https://baskino.org/films/19214-shturm.html
2501,Вечер с Беверли Лафф Линн ,"комедия, криминал",0,2018 ,https://baskino.org/films/19212-vecher-s-beverli-laff-linn.html
2502,Счастливей некуда ,"комедия, мелодрама",0,2018 ,https://baskino.org/films/19210-schastlivej-nekuda.html
2503,Недвижимость ,драма,0,2018 ,https://baskino.org/films/19207-nedvizhimost.html
2504,Пиковая дама: Зазеркалье ,ужасы,0,2018 ,https://baskino.org/films/19203-pikovaja-dama-zazerkale.html
2505,Смертельная гонка 4: Вне анархии ,"боевик, приключения",70,2018 ,https://baskino.org/films/19201-smertelnaja-gonka-4-vne-anarhii.html
2506,Заповедник ,комедия,0,2018 ,https://baskino.org/films/19200-zapovednik.html
2507,Главное услышать ,"драма, семейный",0,2018 ,https://baskino.org/films/19199-glavnoe-uslyshat.html
2508,Непотопляемые ,"драма, комедия, спорт",0,2018 ,https://baskino.org/films/19198-nepotopljaemye.html
2509,Давно потерянный ,"детектив, драма, триллер",0,2018 ,https://baskino.org/films/19197-davno-poterjannyj.html
2510,Останься со мной ,"драма, комедия, мелодрама",100,2018 ,https://baskino.org/films/19194-ostansja-so-mnoj.html
2511,Сильвия ,"мелодрама, триллер",0,2018 ,https://baskino.org/films/19193-silvija.html
2512,Две королевы ,"биография, драма, история",90,2018 ,https://baskino.org/films/19188-dve-korolevy.html
2513,Загадка Яана Нейманда ,драма,0,2018 ,https://baskino.org/films/19185-zagadka-jaana-nejmanda.html
2514,"Позорные фотографии из семейного альбома, или разрушенная печень и разбитое сердце ",драма,0,2018 ,https://baskino.org/films/19184-pozornye-fotografii-iz-semejnogo-alboma-ili-razrushennaja-pechen-i-razbitoe-serdce.html
2515,"День, когда я сжег свое сердце ",драма,0,2018 ,https://baskino.org/films/19183-den-kogda-ja-szheg-svoe-serdce.html
2516,Мой парень — пророк ,"драма, фэнтези",30,2018 ,https://baskino.org/films/19182-moj-paren-prorok.html
2517,Аруна и её тарелка ,мелодрама,0,2018 ,https://baskino.org/films/19179-aruna-i-ee-tarelka.html
2518,Мстители: Война бесконечности ,"боевик, приключения, фантастика",60,2018 ,https://baskino.org/films/19178-mstiteli-vojna-beskonechnosti.html
2519,Проклятый дом ,"драма, ужасы",50,2018 ,https://baskino.org/films/19177-prokljatyj-dom.html
2520,Папа ,драма,0,2018 ,https://baskino.org/films/19172-papa.html
2521,Беседы об одной очень высокой девушке ,драма,0,2018 ,https://baskino.org/films/19171-besedy-ob-odnoj-ochen-vysokoj-devushke.html
2522,Невероятно!!!!! ,"комедия, фантастика",0,2018 ,https://baskino.org/films/19169-neverojatno.html
2523,Красивый бандит ,"драма, комедия",0,2018 ,https://baskino.org/films/19165-krasivyj-bandit.html
2524,Патерно ,"биография, драма, криминал, спорт",0,2018 ,https://baskino.org/films/19164-paterno.html
2525,Ночь идёт за нами ,"боевик, криминал, триллер",50,2018 ,https://baskino.org/films/19162-noch-idet-za-nami.html
2526,Код Красный ,"биография, драма, история",0,2018 ,https://baskino.org/films/19160-kod-krasnyj.html
2527,Присягнувшая тьме ,ужасы,0,2018 ,https://baskino.org/films/19156-prisjagnuvshaja-tme.html
2528,Закат цивилизации ,"боевик, фантастика",0,2018 ,https://baskino.org/films/19155-zakat-civilizacii.html
2529,Операция «Колибри» ,"драма, триллер",0,2018 ,https://baskino.org/films/19152-operacija-kolibri.html
2530,Сэди ,драма,0,2018 ,https://baskino.org/films/19151-sjedi.html
2531,Отчаянная попытка ,комедия,0,2018 ,https://baskino.org/films/19150-otchajannaja-popytka.html
2532,Волан-де-Морт: Корни наследника ,"детектив, драма, приключения, триллер, ужасы, фэнтези",40,2018 ,https://baskino.org/films/19149-volan-de-mort-korni-naslednika.html
2533,Это ты? ,ужасы,0,2018 ,https://baskino.org/films/19147-jeto-ty.html
2534,Скорость убивает ,"биография, драма, криминал, триллер",0,2018 ,https://baskino.org/films/19140-skorost-ubivaet.html
2535,Больше не Ана ,"драма, комедия, триллер",0,2018 ,https://baskino.org/films/19136-bolshe-ne-ana.html
2536,Подчиняйся ,драма,0,2018 ,https://baskino.org/films/19134-podchinjajsja.html
2537,Стальная страна ,"детектив, триллер",0,2018 ,https://baskino.org/films/19133-stalnaja-strana.html
2538,Бункер ,"боевик, ужасы, фантастика",10,2018 ,https://baskino.org/films/19127-bunker.html
2539,Путешественник. Начало ,приключения,0,2018 ,https://baskino.org/films/19126-puteshestvennik-nachalo.html
2540,Официант ,"детектив, триллер",0,2018 ,https://baskino.org/films/19124-oficiant.html
